#wl,fl,unc,lq,uq,n
##double,double,double,double,double,int
4595.5000,1.19200,0.00534,1.0460,1.3390,753
4596.5000,1.16800,0.00570,1.0160,1.3320,769
4597.5000,1.16600,0.00579,1.0100,1.3280,755
4598.5000,1.17800,0.00554,1.0090,1.3160,768
4599.5000,1.15500,0.00578,1.0050,1.3210,747
4600.5000,1.15000,0.00593,0.9820,1.3070,752
4601.5000,1.16200,0.00539,1.0150,1.3110,754
4602.5000,1.16500,0.00572,1.0040,1.3210,769
4603.5000,1.16800,0.00564,1.0050,1.3160,761
4604.5000,1.17300,0.00548,1.0130,1.3140,755
4605.5000,1.15000,0.00568,1.0030,1.3140,749
4606.5000,1.16000,0.00597,0.9960,1.3250,760
4607.5000,1.15500,0.00565,1.0040,1.3160,762
4608.5000,1.16100,0.00552,1.0040,1.3080,759
4609.5000,1.14900,0.00609,0.9750,1.3120,766
4610.5000,1.16000,0.00604,0.9820,1.3130,751
4611.5000,1.16600,0.00577,1.0080,1.3250,754
4612.5000,1.16300,0.00571,1.0110,1.3250,756
4613.5000,1.17100,0.00568,1.0120,1.3220,745
4614.5000,1.15200,0.00526,1.0090,1.2990,759
4615.5000,1.17400,0.00583,1.0040,1.3240,752
4616.5000,1.17900,0.00556,1.0080,1.3120,748
4617.5000,1.16900,0.00597,1.0040,1.3290,740
4618.5000,1.16100,0.00601,0.9920,1.3210,750
4619.5000,1.18200,0.00572,1.0180,1.3300,745
4620.5000,1.16300,0.00598,1.0160,1.3430,747
4621.5000,1.18200,0.00626,1.0080,1.3490,741
4622.5000,1.18100,0.00597,1.0300,1.3550,741
4623.5000,1.18300,0.00588,1.0230,1.3450,749
4624.5000,1.19600,0.00583,1.0180,1.3380,754
4625.5000,1.19900,0.00600,1.0190,1.3460,742
4626.5000,1.17800,0.00565,1.0240,1.3320,744
4627.5000,1.17200,0.00608,1.0080,1.3400,746
4628.5000,1.19400,0.00633,1.0090,1.3540,742
4629.5000,1.17800,0.00606,1.0110,1.3400,737
4630.5000,1.17700,0.00633,1.0070,1.3530,747
4631.5000,1.17800,0.00619,1.0280,1.3630,733
4632.5000,1.20200,0.00617,1.0260,1.3630,747
4633.5000,1.19700,0.00640,1.0120,1.3590,735
4634.5000,1.18400,0.00624,1.0240,1.3620,734
4635.5000,1.18800,0.00631,1.0120,1.3560,743
4636.5000,1.16700,0.00646,0.9880,1.3390,738
4637.5000,1.18500,0.00632,1.0160,1.3580,732
4638.5000,1.17800,0.00597,1.0130,1.3360,733
4639.5000,1.16600,0.00593,1.0000,1.3220,737
4640.5000,1.16800,0.00602,1.0100,1.3400,751
4641.5000,1.17400,0.00600,1.0180,1.3440,739
4642.5000,1.15700,0.00580,1.0080,1.3240,741
4643.5000,1.15700,0.00593,0.9900,1.3130,741
4644.5000,1.16400,0.00551,0.9960,1.2960,741
4645.5000,1.14600,0.00587,0.9880,1.3050,729
4646.5000,1.14900,0.00581,0.9860,1.3050,753
4647.5000,1.15500,0.00570,0.9840,1.2920,729
4648.5000,1.14700,0.00558,0.9870,1.2900,736
4649.5000,1.12600,0.00546,0.9780,1.2740,735
4650.5000,1.13500,0.00552,0.9810,1.2800,734
4651.5000,1.13100,0.00609,0.9600,1.2900,734
4652.5000,1.13500,0.00566,0.9820,1.2900,741
4653.5000,1.13600,0.00568,0.9820,1.2890,730
4654.5000,1.13500,0.00552,0.9870,1.2860,733
4655.5000,1.12900,0.00551,0.9800,1.2790,735
4656.5000,1.13200,0.00572,0.9690,1.2790,735
4657.5000,1.13200,0.00577,0.9660,1.2790,736
4658.5000,1.12300,0.00562,0.9800,1.2850,737
4659.5000,1.13500,0.00577,0.9650,1.2780,735
4660.5000,1.12200,0.00605,0.9610,1.2860,721
4661.5000,1.14400,0.00651,0.9550,1.3120,751
4662.5000,1.16000,0.00614,0.9810,1.3110,722
4663.5000,1.12200,0.00599,0.9610,1.2840,726
4664.5000,1.13000,0.00606,0.9570,1.2840,729
4665.5000,1.12200,0.00572,0.9630,1.2740,739
4666.5000,1.11900,0.00614,0.9540,1.2850,727
4667.5000,1.10800,0.00579,0.9550,1.2670,726
4668.5000,1.10400,0.00583,0.9500,1.2640,724
4669.5000,1.10300,0.00543,0.9520,1.2460,732
4670.5000,1.12000,0.00573,0.9560,1.2650,728
4671.5000,1.11400,0.00544,0.9640,1.2590,736
4672.5000,1.10400,0.00603,0.9440,1.2690,726
4673.5000,1.10900,0.00598,0.9560,1.2800,734
4674.5000,1.12500,0.00627,0.9570,1.2940,723
4675.5000,1.12000,0.00618,0.9470,1.2810,731
4676.5000,1.13100,0.00641,0.9530,1.2960,716
4677.5000,1.12800,0.00593,0.9520,1.2730,733
4678.5000,1.13000,0.00622,0.9600,1.2930,716
4679.5000,1.13700,0.00599,0.9660,1.2890,727
4680.5000,1.12000,0.00622,0.9520,1.2880,730
4681.5000,1.11400,0.00634,0.9500,1.2900,719
4682.5000,1.13700,0.00635,0.9470,1.2870,717
4683.5000,1.12800,0.00653,0.9520,1.3030,723
4684.5000,1.14600,0.00649,0.9720,1.3210,723
4685.5000,1.14600,0.00679,0.9600,1.3270,731
4686.5000,1.13100,0.00671,0.9660,1.3260,719
4687.5000,1.15500,0.00642,0.9740,1.3180,717
4688.5000,1.14900,0.00682,0.9550,1.3200,716
4689.5000,1.12600,0.00607,0.9530,1.2810,730
4690.5000,1.11900,0.00624,0.9460,1.2800,716
4691.5000,1.11500,0.00592,0.9490,1.2640,709
4692.5000,1.09000,0.00602,0.9220,1.2440,715
4693.5000,1.09100,0.00610,0.9210,1.2470,714
4694.5000,1.08800,0.00614,0.9130,1.2420,717
4695.5000,1.08700,0.00612,0.9220,1.2470,705
4696.5000,1.09400,0.00607,0.9290,1.2520,707
4697.5000,1.08600,0.00622,0.9070,1.2400,716
4698.5000,1.07100,0.00563,0.9080,1.2080,710
4699.5000,1.06400,0.00578,0.9080,1.2170,714
4700.5000,1.06600,0.00543,0.9100,1.1980,702
4701.5000,1.07300,0.00549,0.9260,1.2190,712
4702.5000,1.05500,0.00547,0.9020,1.1940,713
4703.5000,1.06200,0.00586,0.9090,1.2200,705
4704.5000,1.05500,0.00578,0.9080,1.2150,706
4705.5000,1.06100,0.00572,0.9140,1.2160,696
4706.5000,1.06500,0.00533,0.9230,1.2070,710
4707.5000,1.06200,0.00565,0.9030,1.2030,704
4708.5000,1.04500,0.00541,0.9050,1.1920,703
4709.5000,1.06800,0.00574,0.9240,1.2270,697
4710.5000,1.06500,0.00570,0.9050,1.2070,702
4711.5000,1.05700,0.00578,0.8930,1.2000,706
4712.5000,1.06800,0.00545,0.9250,1.2150,707
4713.5000,1.07200,0.00646,0.9120,1.2530,696
4714.5000,1.06600,0.00595,0.8990,1.2150,704
4715.5000,1.06000,0.00531,0.9100,1.1920,706
4716.5000,1.06000,0.00565,0.8970,1.1950,696
4717.5000,1.05300,0.00598,0.8920,1.2070,694
4718.5000,1.06400,0.00604,0.9100,1.2290,697
4719.5000,1.06800,0.00607,0.9050,1.2270,704
4720.5000,1.07400,0.00593,0.9090,1.2230,702
4721.5000,1.07400,0.00612,0.9120,1.2320,683
4722.5000,1.07000,0.00603,0.9130,1.2300,691
4723.5000,1.08600,0.00608,0.9060,1.2270,698
4724.5000,1.05200,0.00595,0.8890,1.2040,701
4725.5000,1.05000,0.00588,0.9000,1.2110,700
4726.5000,1.05900,0.00583,0.9040,1.2110,693
4727.5000,1.05900,0.00600,0.8930,1.2080,688
4728.5000,1.04300,0.00563,0.8940,1.1900,690
4729.5000,1.05000,0.00570,0.8960,1.1960,692
4730.5000,1.05700,0.00580,0.8930,1.1970,687
4731.5000,1.04500,0.00503,0.9040,1.1700,698
4732.5000,1.05100,0.00547,0.8860,1.1730,688
4733.5000,1.05500,0.00595,0.8930,1.2040,682
4734.5000,1.05000,0.00601,0.8890,1.2040,686
4735.5000,1.05200,0.00512,0.9190,1.1890,694
4736.5000,1.05200,0.00544,0.9170,1.2030,690
4737.5000,1.05200,0.00585,0.9120,1.2190,689
4738.5000,1.04900,0.00584,0.8980,1.2070,700
4739.5000,1.06800,0.00611,0.8950,1.2130,677
4740.5000,1.06100,0.00590,0.8980,1.2090,695
4741.5000,1.05500,0.00567,0.9180,1.2160,691
4742.5000,1.07500,0.00591,0.9140,1.2220,680
4743.5000,1.06200,0.00580,0.9030,1.2080,692
4744.5000,1.04700,0.00588,0.8950,1.2040,691
4745.5000,1.06700,0.00598,0.9070,1.2180,677
4746.5000,1.05100,0.00595,0.8850,1.1960,682
4747.5000,1.05800,0.00619,0.8940,1.2180,686
4748.5000,1.04900,0.00591,0.8980,1.2090,692
4749.5000,1.05500,0.00569,0.8940,1.1940,694
4750.5000,1.03900,0.00586,0.8920,1.1990,685
4751.5000,1.04100,0.00591,0.8830,1.1910,680
4752.5000,1.03700,0.00637,0.8720,1.2040,680
4753.5000,1.03700,0.00594,0.8840,1.1950,686
4754.5000,1.04100,0.00567,0.8850,1.1810,681
4755.5000,1.04400,0.00584,0.8800,1.1860,687
4756.5000,1.03100,0.00526,0.8950,1.1710,688
4757.5000,1.03000,0.00543,0.8870,1.1680,670
4758.5000,1.02700,0.00549,0.8870,1.1730,679
4759.5000,1.03000,0.00532,0.8870,1.1650,682
4760.5000,1.03000,0.00558,0.8820,1.1740,685
4761.5000,1.03300,0.00582,0.8760,1.1780,672
4762.5000,1.03100,0.00569,0.8680,1.1650,680
4763.5000,1.02800,0.00557,0.8780,1.1700,687
4764.5000,1.03200,0.00525,0.8960,1.1690,676
4765.5000,1.02200,0.00511,0.8750,1.1380,663
4766.5000,1.03600,0.00498,0.9020,1.1620,682
4767.5000,1.02800,0.00595,0.8690,1.1790,679
4768.5000,1.02500,0.00562,0.8830,1.1720,661
4769.5000,1.03500,0.00563,0.8970,1.1890,673
4770.5000,1.04200,0.00562,0.8930,1.1850,675
4771.5000,1.04400,0.00564,0.8960,1.1910,683
4772.5000,1.02900,0.00581,0.8740,1.1750,671
4773.5000,1.03700,0.00532,0.8910,1.1660,667
4774.5000,1.03700,0.00558,0.9020,1.1930,680
4775.5000,1.04200,0.00603,0.9070,1.2180,664
4776.5000,1.04600,0.00630,0.8900,1.2150,666
4777.5000,1.05400,0.00611,0.8930,1.2090,668
4778.5000,1.05000,0.00604,0.8960,1.2080,667
4779.5000,1.03800,0.00570,0.8950,1.1880,661
4780.5000,1.06300,0.00618,0.9080,1.2260,663
4781.5000,1.06500,0.00597,0.9160,1.2250,669
4782.5000,1.05000,0.00605,0.9000,1.2150,678
4783.5000,1.04400,0.00575,0.9020,1.1980,663
4784.5000,1.04800,0.00602,0.8980,1.2080,664
4785.5000,1.05400,0.00537,0.9140,1.1930,674
4786.5000,1.04200,0.00553,0.9040,1.1880,659
4787.5000,1.05900,0.00581,0.9150,1.2110,650
4788.5000,1.06100,0.00577,0.9100,1.2090,671
4789.5000,1.05100,0.00560,0.9130,1.2020,666
4790.5000,1.05300,0.00556,0.9160,1.2010,656
4791.5000,1.05900,0.00579,0.9100,1.2070,657
4792.5000,1.06000,0.00620,0.9000,1.2200,665
4793.5000,1.08300,0.00588,0.9150,1.2190,668
4794.5000,1.08300,0.00593,0.9330,1.2390,666
4795.5000,1.10100,0.00641,0.9340,1.2630,658
4796.5000,1.08400,0.00612,0.9470,1.2620,662
4797.5000,1.09300,0.00599,0.9440,1.2530,665
4798.5000,1.09700,0.00584,0.9430,1.2400,646
4799.5000,1.10400,0.00640,0.9410,1.2700,660
4800.5000,1.10600,0.00606,0.9490,1.2590,655
4801.5000,1.09900,0.00595,0.9610,1.2650,653
4802.5000,1.12200,0.00585,0.9740,1.2750,662
4803.5000,1.10500,0.00583,0.9650,1.2650,663
4804.5000,1.10600,0.00594,0.9580,1.2630,660
4805.5000,1.12000,0.00604,0.9640,1.2730,654
4806.5000,1.11900,0.00635,0.9730,1.2990,659
4807.5000,1.11700,0.00628,0.9710,1.2910,649
4808.5000,1.13400,0.00662,0.9690,1.3060,648
4809.5000,1.15200,0.00582,0.9960,1.2940,655
4810.5000,1.14400,0.00605,0.9890,1.3000,661
4811.5000,1.14000,0.00672,0.9770,1.3170,640
4812.5000,1.15600,0.00559,1.0150,1.3000,651
4813.5000,1.15500,0.00625,1.0150,1.3370,664
4814.5000,1.16800,0.00622,1.0120,1.3300,654
4815.5000,1.15900,0.00560,1.0250,1.3130,661
4816.5000,1.17500,0.00588,1.0380,1.3370,647
4817.5000,1.17400,0.00620,1.0290,1.3460,654
4818.5000,1.18700,0.00592,1.0430,1.3460,656
4819.5000,1.20100,0.00647,1.0430,1.3720,646
4820.5000,1.22100,0.00631,1.0500,1.3740,659
4821.5000,1.22300,0.00640,1.0580,1.3840,649
4822.5000,1.22300,0.00664,1.0590,1.3970,647
4823.5000,1.24200,0.00674,1.0700,1.4150,655
4824.5000,1.22000,0.00669,1.0570,1.4000,657
4825.5000,1.22800,0.00613,1.0800,1.3930,651
4826.5000,1.24300,0.00619,1.0870,1.4010,643
4827.5000,1.26900,0.00611,1.1030,1.4140,647
4828.5000,1.25400,0.00621,1.1170,1.4350,656
4829.5000,1.27100,0.00607,1.1130,1.4190,636
4830.5000,1.29100,0.00628,1.1260,1.4470,653
4831.5000,1.30500,0.00648,1.1370,1.4650,641
4832.5000,1.29600,0.00651,1.1390,1.4690,643
4833.5000,1.32400,0.00645,1.1560,1.4860,654
4834.5000,1.32600,0.00650,1.1580,1.4880,644
4835.5000,1.33900,0.00603,1.1740,1.4810,649
4836.5000,1.35200,0.00622,1.1790,1.4940,641
4837.5000,1.36500,0.00661,1.2010,1.5370,645
4838.5000,1.40300,0.00694,1.2210,1.5720,639
4839.5000,1.38400,0.00662,1.2180,1.5530,641
4840.5000,1.41800,0.00637,1.2510,1.5760,650
4841.5000,1.41700,0.00693,1.2600,1.6080,630
4842.5000,1.43400,0.00703,1.2490,1.6050,642
4843.5000,1.45400,0.00742,1.2590,1.6370,648
4844.5000,1.47100,0.00766,1.2780,1.6680,648
4845.5000,1.46600,0.00765,1.2770,1.6630,636
4846.5000,1.50400,0.00736,1.3040,1.6800,653
4847.5000,1.50600,0.00808,1.3240,1.7310,635
4848.5000,1.52700,0.00821,1.3310,1.7440,633
4849.5000,1.55000,0.00771,1.3670,1.7590,646
4850.5000,1.55800,0.00827,1.3750,1.7940,642
4851.5000,1.59100,0.00855,1.3780,1.8080,633
4852.5000,1.62300,0.00878,1.4080,1.8520,640
4853.5000,1.60900,0.00874,1.4020,1.8470,648
4854.5000,1.62400,0.00908,1.4170,1.8770,641
4855.5000,1.65800,0.00910,1.4540,1.9140,639
4856.5000,1.69300,0.00963,1.4420,1.9290,639
4857.5000,1.71000,0.00990,1.5010,2.0020,640
4858.5000,1.76500,0.01003,1.5040,2.0050,624
4859.5000,1.81000,0.01159,1.5280,2.1170,646
4860.5000,1.84100,0.01283,1.5500,2.1910,624
4861.5000,1.92800,0.01376,1.5980,2.2930,638
4862.5000,1.93200,0.01394,1.6400,2.3480,645
4863.5000,1.93500,0.01471,1.6130,2.3580,641
4864.5000,1.91100,0.01297,1.6100,2.2610,630
4865.5000,1.85000,0.01230,1.5360,2.1610,646
4866.5000,1.76600,0.01192,1.4990,2.0950,625
4867.5000,1.73900,0.01069,1.5070,2.0400,622
4868.5000,1.67800,0.01058,1.4660,1.9990,635
4869.5000,1.64200,0.01041,1.4290,1.9530,633
4870.5000,1.64800,0.00979,1.4300,1.9190,624
4871.5000,1.63000,0.00903,1.4310,1.8870,638
4872.5000,1.59200,0.00895,1.3960,1.8450,629
4873.5000,1.57000,0.00872,1.3720,1.8120,637
4874.5000,1.57200,0.00848,1.3640,1.7900,631
4875.5000,1.56000,0.00767,1.3830,1.7680,630
4876.5000,1.55100,0.00888,1.3370,1.7790,619
4877.5000,1.54000,0.00763,1.3670,1.7510,634
4878.5000,1.52200,0.00777,1.3520,1.7400,624
4879.5000,1.50700,0.00783,1.3200,1.7120,626
4880.5000,1.49300,0.00739,1.3180,1.6900,633
4881.5000,1.46300,0.00752,1.2890,1.6680,635
4882.5000,1.45800,0.00704,1.2910,1.6450,632
4883.5000,1.45100,0.00696,1.2640,1.6110,622
4884.5000,1.42700,0.00768,1.2490,1.6330,625
4885.5000,1.42600,0.00693,1.2640,1.6080,616
4886.5000,1.40400,0.00730,1.2240,1.5880,622
4887.5000,1.39900,0.00668,1.2250,1.5600,629
4888.5000,1.36600,0.00658,1.2190,1.5470,622
4889.5000,1.35500,0.00646,1.2050,1.5300,632
4890.5000,1.34300,0.00662,1.1880,1.5210,632
4891.5000,1.33400,0.00677,1.1710,1.5100,627
4892.5000,1.34400,0.00671,1.1840,1.5180,620
4893.5000,1.32800,0.00686,1.1680,1.5110,625
4894.5000,1.32200,0.00730,1.1410,1.5020,612
4895.5000,1.31300,0.00669,1.1590,1.4940,626
4896.5000,1.30700,0.00689,1.1540,1.4970,620
4897.5000,1.30200,0.00732,1.1310,1.4950,619
4898.5000,1.29800,0.00658,1.1470,1.4770,629
4899.5000,1.29400,0.00668,1.1300,1.4630,621
4900.5000,1.27900,0.00671,1.1210,1.4570,626
4901.5000,1.27100,0.00653,1.1200,1.4450,620
4902.5000,1.25900,0.00655,1.0980,1.4230,615
4903.5000,1.26200,0.00672,1.1080,1.4390,606
4904.5000,1.23000,0.00643,1.0920,1.4130,623
4905.5000,1.24000,0.00670,1.0810,1.4110,607
4906.5000,1.24600,0.00650,1.0880,1.4110,617
4907.5000,1.25300,0.00645,1.0900,1.4140,631
4908.5000,1.22300,0.00660,1.0660,1.3940,618
4909.5000,1.21900,0.00647,1.0630,1.3840,616
4910.5000,1.21100,0.00611,1.0650,1.3680,615
4911.5000,1.21900,0.00633,1.0740,1.3870,612
4912.5000,1.19400,0.00603,1.0710,1.3670,603
4913.5000,1.19300,0.00635,1.0470,1.3630,620
4914.5000,1.21000,0.00587,1.0730,1.3610,601
4915.5000,1.20900,0.00611,1.0600,1.3650,623
4916.5000,1.20800,0.00631,1.0540,1.3690,624
4917.5000,1.18900,0.00610,1.0450,1.3480,616
4918.5000,1.19200,0.00571,1.0510,1.3330,609
4919.5000,1.17700,0.00536,1.0500,1.3170,620
4920.5000,1.16400,0.00586,1.0220,1.3100,603
4921.5000,1.16100,0.00539,1.0310,1.2990,618
4922.5000,1.17600,0.00564,1.0360,1.3150,612
4923.5000,1.17600,0.00565,1.0470,1.3250,606
4924.5000,1.17100,0.00499,1.0400,1.2890,622
4925.5000,1.17300,0.00594,1.0200,1.3160,620
4926.5000,1.19200,0.00598,1.0330,1.3270,604
4927.5000,1.16500,0.00591,1.0110,1.3030,611
4928.5000,1.18600,0.00582,1.0410,1.3270,604
4929.5000,1.18600,0.00615,1.0370,1.3380,599
4930.5000,1.19500,0.00605,1.0480,1.3490,618
4931.5000,1.18000,0.00620,1.0270,1.3300,597
4932.5000,1.18800,0.00580,1.0370,1.3240,612
4933.5000,1.15900,0.00646,0.9840,1.3040,613
4934.5000,1.15300,0.00576,1.0000,1.2840,608
4935.5000,1.15800,0.00565,1.0190,1.2960,600
4936.5000,1.14600,0.00589,0.9960,1.2860,606
4937.5000,1.14100,0.00580,1.0040,1.2870,596
4938.5000,1.13300,0.00568,1.0010,1.2800,603
4939.5000,1.12700,0.00584,0.9710,1.2560,595
4940.5000,1.11500,0.00582,0.9770,1.2630,604
4941.5000,1.12100,0.00571,0.9800,1.2620,609
4942.5000,1.12000,0.00624,0.9760,1.2820,602
4943.5000,1.13900,0.00614,0.9950,1.2960,600
4944.5000,1.15700,0.00643,0.9960,1.3110,600
4945.5000,1.14200,0.00694,0.9930,1.3290,586
4946.5000,1.14600,0.00692,0.9770,1.3170,603
4947.5000,1.16200,0.00660,1.0080,1.3290,592
4948.5000,1.14700,0.00660,1.0030,1.3220,584
4949.5000,1.15800,0.00681,1.0060,1.3400,601
4950.5000,1.15600,0.00718,1.0020,1.3530,598
4951.5000,1.18400,0.00709,1.0180,1.3630,592
4952.5000,1.21500,0.00731,1.0360,1.3910,589
4953.5000,1.21700,0.00810,1.0410,1.4330,585
4954.5000,1.25600,0.00830,1.0750,1.4790,592
4955.5000,1.27700,0.00976,1.1060,1.5810,592
4956.5000,1.30800,0.01149,1.0990,1.6540,583
4957.5000,1.40700,0.01258,1.1470,1.7590,592
4958.5000,1.47600,0.01504,1.1820,1.9190,600
4959.5000,1.52100,0.01777,1.1810,2.0400,584
4960.5000,1.56700,0.01971,1.1900,2.1410,582
4961.5000,1.54700,0.01687,1.2140,2.0310,586
4962.5000,1.42600,0.01403,1.1630,1.8410,584
4963.5000,1.35400,0.01150,1.1060,1.6610,582
4964.5000,1.25700,0.01002,1.0330,1.5170,583
4965.5000,1.18800,0.00865,1.0030,1.4250,595
4966.5000,1.12600,0.00767,0.9760,1.3490,592
4967.5000,1.11000,0.00715,0.9410,1.2850,578
4968.5000,1.09000,0.00712,0.9210,1.2650,583
4969.5000,1.08500,0.00679,0.9300,1.2570,579
4970.5000,1.06900,0.00674,0.9150,1.2390,578
4971.5000,1.05200,0.00655,0.9120,1.2280,581
4972.5000,1.05900,0.00636,0.9180,1.2240,578
4973.5000,1.06500,0.00705,0.8970,1.2400,592
4974.5000,1.05500,0.00628,0.9130,1.2150,579
4975.5000,1.06000,0.00668,0.9070,1.2300,585
4976.5000,1.05800,0.00667,0.9020,1.2210,571
4977.5000,1.07400,0.00659,0.9100,1.2250,572
4978.5000,1.05200,0.00575,0.9220,1.1990,581
4979.5000,1.05400,0.00632,0.9070,1.2110,579
4980.5000,1.03300,0.00604,0.9010,1.1910,576
4981.5000,1.04300,0.00601,0.9100,1.2010,587
4982.5000,1.04600,0.00618,0.8910,1.1880,578
4983.5000,1.04100,0.00610,0.8880,1.1810,576
4984.5000,1.05800,0.00684,0.8930,1.2210,575
4985.5000,1.07000,0.00606,0.9180,1.2040,557
4986.5000,1.06400,0.00666,0.9190,1.2400,580
4987.5000,1.06800,0.00635,0.9310,1.2340,569
4988.5000,1.08100,0.00599,0.9420,1.2310,582
4989.5000,1.09400,0.00588,0.9670,1.2520,587
4990.5000,1.09000,0.00672,0.9370,1.2610,581
4991.5000,1.11900,0.00671,0.9580,1.2800,575
4992.5000,1.11800,0.00743,0.9660,1.3220,574
4993.5000,1.15900,0.00761,0.9990,1.3600,562
4994.5000,1.16900,0.00764,1.0120,1.3800,580
4995.5000,1.18900,0.00748,1.0350,1.3910,567
4996.5000,1.18800,0.00802,1.0210,1.4080,582
4997.5000,1.23200,0.00904,1.0560,1.4920,581
4998.5000,1.26900,0.00919,1.0810,1.5220,576
4999.5000,1.29500,0.01045,1.0790,1.5800,575
5000.5000,1.36600,0.01129,1.1410,1.6790,568
5001.5000,1.44700,0.01226,1.2130,1.7960,565
5002.5000,1.48400,0.01475,1.2490,1.9570,576
5003.5000,1.61100,0.01746,1.2800,2.1160,573
5004.5000,1.77200,0.02129,1.4190,2.4480,584
5005.5000,1.93600,0.02749,1.4900,2.8070,574
5006.5000,2.27300,0.03753,1.5890,3.3810,570
5007.5000,2.43800,0.04001,1.7440,3.6580,572
5008.5000,2.57300,0.04767,1.7890,4.0490,562
5009.5000,2.46100,0.03966,1.7190,3.6160,572
5010.5000,2.12000,0.03356,1.6010,3.1980,566
5011.5000,1.77300,0.02317,1.3830,2.4970,578
5012.5000,1.53400,0.01762,1.2690,2.1140,575
5013.5000,1.37900,0.01155,1.1700,1.7240,575
5014.5000,1.26600,0.01002,1.0870,1.5620,562
5015.5000,1.21600,0.00881,1.0460,1.4650,565
5016.5000,1.17900,0.00816,1.0150,1.4010,559
5017.5000,1.15800,0.00749,0.9920,1.3480,565
5018.5000,1.12900,0.00716,0.9640,1.3030,561
5019.5000,1.11500,0.00657,0.9590,1.2740,574
5020.5000,1.10200,0.00696,0.9510,1.2800,558
5021.5000,1.11600,0.00651,0.9500,1.2590,564
5022.5000,1.09800,0.00617,0.9460,1.2400,568
5023.5000,1.08100,0.00654,0.9300,1.2360,547
5024.5000,1.09600,0.00638,0.9450,1.2500,572
5025.5000,1.08200,0.00624,0.9420,1.2350,551
5026.5000,1.07100,0.00623,0.9170,1.2150,572
5027.5000,1.05400,0.00644,0.8910,1.1990,572
5028.5000,1.05400,0.00569,0.9120,1.1820,562
5029.5000,1.05400,0.00615,0.8930,1.1830,555
5030.5000,1.07200,0.00612,0.9100,1.1970,550
5031.5000,1.07500,0.00573,0.9250,1.1990,571
5032.5000,1.05700,0.00603,0.9150,1.1990,554
5033.5000,1.04900,0.00598,0.8990,1.1830,563
5034.5000,1.04900,0.00650,0.8890,1.1980,565
5035.5000,1.02800,0.00604,0.8790,1.1670,569
5036.5000,1.03700,0.00601,0.8840,1.1670,555
5037.5000,1.05000,0.00579,0.9020,1.1730,547
5038.5000,1.03100,0.00591,0.8810,1.1590,553
5039.5000,1.01500,0.00641,0.8710,1.1740,558
5040.5000,1.01800,0.00577,0.8800,1.1520,556
5041.5000,1.00800,0.00540,0.8840,1.1410,567
5042.5000,0.98200,0.00594,0.8390,1.1190,556
5043.5000,0.99200,0.00576,0.8420,1.1120,550
5044.5000,0.99500,0.00582,0.8510,1.1240,550
5045.5000,0.99400,0.00557,0.8740,1.1340,544
5046.5000,1.00600,0.00602,0.8630,1.1470,556
5047.5000,1.01500,0.00626,0.8590,1.1530,551
5048.5000,1.00300,0.00608,0.8660,1.1540,561
5049.5000,1.00000,0.00626,0.8320,1.1270,555
5050.5000,0.98500,0.00624,0.8490,1.1400,543
5051.5000,0.98400,0.00598,0.8370,1.1170,549
5052.5000,0.98600,0.00640,0.8400,1.1360,535
5053.5000,0.98200,0.00628,0.8400,1.1360,555
5054.5000,0.98400,0.00651,0.8170,1.1200,541
5055.5000,0.99300,0.00593,0.8460,1.1260,557
5056.5000,0.98600,0.00609,0.8370,1.1220,547
5057.5000,0.98700,0.00611,0.8430,1.1290,547
5058.5000,0.98200,0.00651,0.8330,1.1380,548
5059.5000,1.00000,0.00668,0.8490,1.1590,538
5060.5000,1.00800,0.00669,0.8520,1.1670,554
5061.5000,0.99300,0.00701,0.8450,1.1700,537
5062.5000,0.99400,0.00674,0.8300,1.1480,556
5063.5000,0.96800,0.00665,0.8250,1.1370,551
5064.5000,0.98000,0.00726,0.8160,1.1520,535
5065.5000,0.97900,0.00644,0.8240,1.1240,542
5066.5000,0.96500,0.00651,0.8240,1.1230,528
5067.5000,0.96700,0.00608,0.8250,1.1100,549
5068.5000,0.97100,0.00666,0.8230,1.1300,532
5069.5000,0.96600,0.00658,0.8050,1.1140,552
5070.5000,0.94300,0.00658,0.7920,1.1010,552
5071.5000,0.93200,0.00631,0.7990,1.0910,535
5072.5000,0.95100,0.00621,0.8120,1.1010,541
5073.5000,0.96200,0.00578,0.8250,1.0910,529
5074.5000,0.94400,0.00585,0.8120,1.0860,548
5075.5000,0.93800,0.00656,0.7970,1.0980,526
5076.5000,0.94400,0.00639,0.8090,1.1090,551
5077.5000,0.94400,0.00649,0.7870,1.0890,541
5078.5000,0.95100,0.00637,0.7990,1.0940,536
5079.5000,0.92800,0.00632,0.7870,1.0790,533
5080.5000,0.95200,0.00642,0.8040,1.0980,524
5081.5000,0.93100,0.00618,0.7930,1.0820,547
5082.5000,0.93200,0.00632,0.7860,1.0760,526
5083.5000,0.93600,0.00625,0.7770,1.0680,542
5084.5000,0.92800,0.00666,0.7690,1.0770,535
5085.5000,0.92200,0.00614,0.7860,1.0700,534
5086.5000,0.93100,0.00614,0.7860,1.0690,531
5087.5000,0.93700,0.00661,0.7830,1.0850,522
5088.5000,0.94600,0.00642,0.7930,1.0890,532
5089.5000,0.92600,0.00697,0.7790,1.0990,527
5090.5000,0.94900,0.00637,0.8030,1.1010,547
5091.5000,0.94300,0.00643,0.7980,1.0950,534
5092.5000,0.95600,0.00608,0.8130,1.0950,537
