expDate,night,expMJD,fiveSigmaDepth,filter,obsTimes,absFlux,fluxErr
270191551,3127,62707.217037,23.733633,r,2946.78547079,6.0769722465,0.0601268069
270191588,3127,62707.217465,23.735596,r,2946.78588679,6.0020550775,0.0601223379
270191624,3127,62707.217881,23.737553,r,2946.78630279,5.9853248438,0.0601219911
270191660,3127,62707.218298,23.739448,r,2946.78671879,6.0173738053,0.0601226822
270191697,3127,62707.218726,23.741337,r,2946.78713479,5.9853280519,0.0601251702
270191734,3127,62707.219155,23.74327,r,2946.78755079,6.0259117361,0.0601319105
270191770,3127,62707.219571,23.745194,r,2946.78796679,6.0857964286,0.0601276799
270191806,3127,62707.219988,23.74706,r,2946.78838279,5.9959782273,0.0601310255
270191843,3127,62707.220416,23.748918,r,2946.78879879,5.9354671195,0.0601267262
270191880,3127,62707.220844,23.75082,r,2946.78921479,5.9934985814,0.0601319492
270191916,3127,62707.221261,23.752714,r,2946.78963079,6.0557656485,0.0601365122
270191952,3127,62707.221678,23.75455,r,2946.79004679,5.8949369288,0.0601414601
270191989,3127,62707.222106,23.756379,r,2946.79046279,5.9557220563,0.0601367616
270192143,3127,62707.223888,24.021433,g,2946.79212679,5.8998043362,0.0601553032
270192180,3127,62707.224317,24.029702,g,2946.79254279,6.0746912032,0.060151718
270192216,3127,62707.224733,24.031667,g,2946.79295879,6.0911171608,0.0601550772
270192253,3127,62707.225162,24.03357,g,2946.79337479,5.9384307228,0.0601569188
270192290,3127,62707.22559,24.035519,g,2946.79379079,6.0066578484,0.0601577241
270192326,3127,62707.226006,24.037459,g,2946.79420679,5.9711639321,0.0601553978
270192362,3127,62707.226423,24.039338,g,2946.79462279,6.1206136873,0.0601442034
270192398,3127,62707.22684,24.04121,g,2946.79503879,5.9563841702,0.060140618
270192435,3127,62707.227268,24.043074,g,2946.79545479,5.9291608724,0.0601372318
270192472,3127,62707.227696,24.044981,g,2946.79587079,5.9944193459,0.0601301566
270192626,3127,62707.229479,23.174226,i,2946.79795079,5.9695083438,0.0601215532
270192663,3127,62707.229907,23.181381,i,2946.79836679,5.9816507217,0.0601298182
270192699,3127,62707.230324,23.183082,i,2946.79878279,6.0134744361,0.0601246237
270192736,3127,62707.230752,23.18473,i,2946.79919879,6.1241390404,0.060127825
270192773,3127,62707.23118,23.186417,i,2946.79961479,6.0416077482,0.0601284375
270192809,3127,62707.231597,23.188096,i,2946.80003079,6.0563739379,0.0601235884
270192846,3127,62707.232025,23.189724,i,2946.80044679,5.9463145399,0.0601270107
270192883,3127,62707.232453,23.19139,i,2946.80086279,6.1144608458,0.0601354151
270192920,3127,62707.232881,23.193048,i,2946.80127879,6.043687031,0.0601427367
270192957,3127,62707.23331,23.1947,i,2946.80169479,6.0030241983,0.0601382563
270192994,3127,62707.233738,23.196345,i,2946.80211079,6.0172595328,0.0601273735
270193031,3127,62707.234166,23.197983,i,2946.80252679,6.0436812861,0.0601316828
270193067,3127,62707.234583,23.199613,i,2946.80294279,5.9776111083,0.0601321219
270193103,3127,62707.234999,23.201193,i,2946.80335879,6.0048113563,0.060132935
270193140,3127,62707.235428,23.202766,i,2946.80377479,6.0203739365,0.0601360875
270193177,3127,62707.235856,23.204377,i,2946.80419079,6.0618420845,0.0601400148
270193213,3127,62707.236273,23.20598,i,2946.80460679,6.0385147558,0.0601422292
270193250,3127,62707.236701,23.207534,i,2946.80502279,5.9889116638,0.0601456551
270193287,3127,62707.237129,23.209124,i,2946.80543879,6.0287791117,0.0601582785
270193324,3127,62707.237557,23.210707,i,2946.80585479,6.0120798826,0.0601676714
270193478,3127,62707.23934,22.694543,z,2946.80751879,6.0056186453,0.0601510835
270193515,3127,62707.239768,22.700873,z,2946.80793479,6.0182425713,0.0601510044
270193552,3127,62707.240196,22.702377,z,2946.80835079,6.0708909275,0.0601556631
270193589,3127,62707.240624,22.703875,z,2946.80876679,5.9997675814,0.0601636116
270193625,3127,62707.241041,22.705365,z,2946.80918279,6.0743485733,0.0601561176
270193662,3127,62707.241469,22.706809,z,2946.80959879,6.0238545732,0.0601554992
270193699,3127,62707.241898,22.708288,z,2946.81001479,6.0424455657,0.0601469272
270193736,3127,62707.242326,22.709759,z,2946.81043079,5.8686408476,0.0601488584
270193773,3127,62707.242754,22.711224,z,2946.81126279,5.9710007776,0.0601484915
270193810,3127,62707.243182,22.712683,z,2946.81167879,6.0614289587,0.0601372076
270193847,3127,62707.243611,22.714134,z,2946.81209479,5.9943497448,0.0601369789
270193883,3127,62707.244027,22.71558,z,2946.81251079,6.0131824543,0.060138728
270193920,3127,62707.244455,22.716981,z,2946.81292679,6.0775364025,0.0601427631
270193957,3127,62707.244884,22.718414,z,2946.81334279,6.0165759614,0.060140947
270193993,3127,62707.2453,22.719841,z,2946.81375879,6.019398185,0.0601340344
270194029,3127,62707.245717,22.721222,z,2946.81417479,6.0535639908,0.0601328036
270194066,3127,62707.246145,22.722599,z,2946.81459079,6.1191496904,0.0601280467
270194103,3127,62707.246574,22.724006,z,2946.81500679,5.9811829838,0.0601335356
270194139,3127,62707.24699,22.725408,z,2946.81542279,5.9534099542,0.0601242255
270194176,3127,62707.247418,22.726765,z,2946.81583879,6.0655065624,0.0601309366
270194213,3127,62707.247847,22.728154,z,2946.81625479,5.9810088359,0.0601329582
270194250,3127,62707.248275,22.729537,z,2946.81667079,5.9783425511,0.0601312381
270194287,3127,62707.248703,22.730913,z,2946.81708679,6.068048977,0.0601350784
270194324,3127,62707.249131,22.732283,z,2946.81750279,6.0077757829,0.0601415693
270194361,3127,62707.24956,22.733647,z,2946.81791879,6.101138149,0.060146831
270194397,3127,62707.249976,22.735004,z,2946.81833479,6.1370985691,0.0601433786
270194551,3127,62707.251759,21.307827,y,2946.81999879,6.1166084655,0.0601302741
270194588,3127,62707.252187,21.312066,y,2946.82041479,6.0540766592,0.0601307513
270194625,3127,62707.252615,21.313072,y,2946.82083079,6.0656369822,0.0601238557
270194662,3127,62707.253043,21.314072,y,2946.82124679,6.0477355473,0.0601254962
270194698,3127,62707.25346,21.315068,y,2946.82166279,5.895203577,0.0601245394
270194735,3127,62707.253888,21.316031,y,2946.82207879,5.9547882419,0.0601249701
270194772,3127,62707.254317,21.317016,y,2946.82249479,6.0003145624,0.0601282032
270194808,3127,62707.254733,21.317997,y,2946.82291079,5.9937514316,0.0601339751
270194845,3127,62707.255162,21.318946,y,2946.82332679,6.0227854779,0.0601323478
270194882,3127,62707.25559,21.319917,y,2946.82374279,6.0563062763,0.0601370899
270194919,3127,62707.256018,21.320882,y,2946.82415879,5.9858667999,0.0601289692
270194956,3127,62707.256446,21.321843,y,2946.82457479,5.8774128685,0.0601315545
270194993,3127,62707.256874,21.322798,y,2946.82499079,5.9882815298,0.0601395018
270195029,3127,62707.257291,21.323749,y,2946.82540679,5.9556292545,0.0601375816
270195066,3127,62707.257719,21.324669,y,2946.82582279,5.9980441649,0.0601314683
270195102,3127,62707.258136,21.32561,y,2946.82665479,6.0529864741,0.0601392277
270195139,3127,62707.258564,21.32652,y,2946.82707079,6.0140742106,0.0601342413
270195176,3127,62707.258993,21.327452,y,2946.82748679,6.0165326517,0.060139645
270195212,3127,62707.259409,21.328378,y,2946.82790279,6.0135835092,0.0601341668
270195249,3127,62707.259837,21.329275,y,2946.82831879,6.0171576649,0.060137874
270535323,3131,62711.195872,22.771542,u,2950.76409475,6.015126815,0.0598250746
270535360,3131,62711.1963,22.774743,u,2950.76451075,6.0713155085,0.0598232304
270535397,3131,62711.196729,22.777583,u,2950.76492675,6.0049439979,0.0598272851
270535434,3131,62711.197157,22.78041,u,2950.76534275,5.9501826593,0.0598325598
270535470,3131,62711.197574,22.783224,u,2950.76575875,6.0138057577,0.0598332763
270535507,3131,62711.198002,22.785949,u,2950.76617475,5.9810653031,0.0598314608
270535544,3131,62711.19843,22.788737,u,2950.76659075,5.981877416,0.0598250035
270535580,3131,62711.198847,22.791513,u,2950.76700675,5.9455820697,0.0598189126
270535617,3131,62711.199275,22.794201,u,2950.76742275,5.9332084584,0.0598136249
270535654,3131,62711.199703,22.796952,u,2950.76783875,6.0426487799,0.0598109158
270535690,3131,62711.20012,22.799689,u,2950.76825475,5.9853983011,0.0598028667
270535727,3131,62711.200548,22.802342,u,2950.76867075,6.0399349649,0.0597934547
270535764,3131,62711.200976,22.805054,u,2950.76908675,5.9121390073,0.0597910727
270535801,3131,62711.201405,22.807755,u,2950.76991875,6.0658665135,0.0597888245
270535838,3131,62711.201833,22.810443,u,2950.77033475,6.0889708114,0.059786456
270535875,3131,62711.202261,22.813119,u,2950.77075075,6.0033347372,0.0597880651
270535912,3131,62711.202689,22.815782,u,2950.77116675,5.9441318952,0.0597902247
270535949,3131,62711.203118,22.818433,u,2950.77158275,5.9875216902,0.0597903659
270535986,3131,62711.203546,22.821072,u,2950.77199875,6.0439598552,0.0597834502
270536023,3131,62711.203974,22.823699,u,2950.77241475,5.8667727526,0.0597844621
270536059,3131,62711.204391,22.826312,u,2950.77283075,5.9337864086,0.0597838264
270621544,3132,62712.193798,22.765373,u,2951.76207873,6.0624836532,0.0602879239
270621581,3132,62712.194226,22.769538,u,2951.76249473,5.9784652038,0.0602981296
270621618,3132,62712.194655,22.772358,u,2951.76291073,6.1287638078,0.0603015268
270621654,3132,62712.195071,22.775165,u,2951.76332673,6.0099041869,0.0603008688
270621691,3132,62712.1955,22.777884,u,2951.76374273,5.9963504288,0.0603024592
270621728,3132,62712.195928,22.780666,u,2951.76415873,6.0548086616,0.060300022
270621765,3132,62712.196356,22.783434,u,2951.76457473,6.109858624,0.0602967854
270621802,3132,62712.196784,22.786191,u,2951.76499073,5.9855032011,0.0603003502
270621839,3132,62712.197212,22.788934,u,2951.76540673,6.0396194185,0.060304761
270621876,3132,62712.197641,22.791665,u,2951.76582273,6.1645597693,0.0603026368
270621912,3132,62712.198057,22.794384,u,2951.76623873,6.0736631641,0.0602940369
270621949,3132,62712.198486,22.797016,u,2951.76665473,5.9276722856,0.0602993995
270621986,3132,62712.198914,22.799709,u,2951.76707073,5.9768090429,0.0602964061
270622022,3132,62712.199331,22.802391,u,2951.76748673,6.0439037989,0.0602980234
270622059,3132,62712.199759,22.804987,u,2951.76790273,6.0033541477,0.0602954464
270622096,3132,62712.200187,22.807644,u,2951.76831873,6.1326387078,0.0602930219
270622133,3132,62712.200615,22.810288,u,2951.76873473,6.1394444542,0.060300237
270622170,3132,62712.201044,22.812921,u,2951.76956673,5.9620195728,0.0603129016
270622207,3132,62712.201472,22.815541,u,2951.76998273,5.9706613166,0.0603154981
270622244,3132,62712.2019,22.818149,u,2951.77039873,6.0877777822,0.0603129828
270987216,3136,62716.426113,21.454315,i,2955.99446269,6.178241737,0.0612364986
271052330,3137,62717.179747,23.113913,i,2956.74825468,6.1706340755,0.0608384726
271053795,3137,62717.196708,23.191279,i,2956.76489468,6.1042856365,0.0608339693
271054845,3137,62717.208857,23.239576,i,2956.77737468,6.1004292444,0.0608056657
271056057,3137,62717.222886,23.288376,i,2956.79110268,6.0994977884,0.0607751376
271071760,3137,62717.404639,22.940889,u,2956.97289468,6.0554852369,0.0605864095
271071796,3137,62717.405056,22.935154,u,2956.97331068,6.0525628918,0.0605847844
271071832,3137,62717.405473,22.933947,u,2956.97372668,6.0896134938,0.0605802805
271071868,3137,62717.405889,22.932731,u,2956.97414268,6.0101740613,0.0605720203
271071904,3137,62717.406306,22.931509,u,2956.97455868,6.0161845874,0.0605595249
271071940,3137,62717.406723,22.93028,u,2956.97497468,5.9156036483,0.0605599953
271071976,3137,62717.407139,22.929042,u,2956.97539068,5.9566337218,0.0605535571
271072012,3137,62717.407556,22.927798,u,2956.97580668,5.9965391183,0.0605489522
271072048,3137,62717.407973,22.926545,u,2956.97622268,6.0651371278,0.060549828
271072084,3137,62717.408389,22.925286,u,2956.97663868,6.0477247194,0.0605466888
271072120,3137,62717.408806,22.924019,u,2956.97705468,6.1252587068,0.0605547952
271072156,3137,62717.409223,22.922745,u,2956.97747068,6.1219626768,0.060554934
271072192,3137,62717.409639,22.921462,u,2956.97788668,6.1039409656,0.0605527777
271072228,3137,62717.410056,22.920172,u,2956.97830268,6.0354471989,0.0605559043
271072264,3137,62717.410473,22.918876,u,2956.97871868,5.9721895944,0.0605496249
271072300,3137,62717.410889,22.917571,u,2956.97913468,6.0955066342,0.0605491712
271072336,3137,62717.411306,22.91626,u,2956.97955068,6.0266635612,0.0605444117
271072372,3137,62717.411723,22.91494,u,2956.97996668,5.9925999526,0.0605439484
271072408,3137,62717.412139,22.913612,u,2956.98038268,6.0247321279,0.0605448654
271072444,3137,62717.412556,22.912277,u,2956.98079868,5.9816754334,0.0605394217
271228730,3139,62719.221423,23.727883,r,2958.78956665,6.0603122565,0.0610285704
271228767,3139,62719.221852,23.736416,r,2958.78998265,6.2070764462,0.061028361
271228804,3139,62719.22228,23.739876,r,2958.79039865,5.9901389467,0.0610286271
271228841,3139,62719.222708,23.743336,r,2958.79081465,6.1590919195,0.0610297611
271228878,3139,62719.223136,23.746797,r,2958.79164665,6.3033975754,0.0610253166
271228914,3139,62719.223553,23.7502,r,2958.79206265,6.1162387496,0.0610299345
271228950,3139,62719.22397,23.753568,r,2958.79247865,6.1393826819,0.0610271576
271228987,3139,62719.224398,23.756994,r,2958.79289465,6.0568604141,0.0610226423
271229024,3139,62719.224826,23.760456,r,2958.79331065,6.118937839,0.0610120194
271229061,3139,62719.225255,23.763918,r,2958.79372665,6.17527387,0.0610166629
271229098,3139,62719.225683,23.767381,r,2958.79414265,6.1066614842,0.0610208674
271229134,3139,62719.226099,23.770786,r,2958.79455865,6.2542866934,0.0610276109
271229171,3139,62719.226528,23.774216,r,2958.79497465,6.1054268574,0.0610333164
271229208,3139,62719.226956,23.77768,r,2958.79539065,6.0733416717,0.0610287602
271229244,3139,62719.227373,23.781087,r,2958.79580665,6.1515171463,0.0610299921
271229281,3139,62719.227801,23.78452,r,2958.79622265,6.177567235,0.0610402448
271229318,3139,62719.228229,23.787987,r,2958.79663865,6.0169812964,0.0610428107
271229354,3139,62719.228646,23.791395,r,2958.79705465,6.1035149447,0.0610425766
271229391,3139,62719.229074,23.794831,r,2958.79747065,6.1945246179,0.0610489282
271229428,3139,62719.229502,23.798301,r,2958.79788665,6.0755306808,0.0610442045
271229582,3139,62719.231285,24.081214,g,2958.79955065,6.023028148,0.0610481044
271229618,3139,62719.231701,24.088654,g,2958.79996665,6.0456115131,0.0610489748
271229655,3139,62719.23213,24.092054,g,2958.80038265,6.115619236,0.0610515273
271229692,3139,62719.232558,24.09549,g,2958.80079865,6.154485512,0.0610493247
271229728,3139,62719.232974,24.098865,g,2958.80121465,6.095969755,0.0610517699
271229765,3139,62719.233403,24.102267,g,2958.80163065,6.0800602557,0.0610488231
271229802,3139,62719.233831,24.105703,g,2958.80204665,6.0114191912,0.0610406517
271229838,3139,62719.234248,24.109079,g,2958.80246265,6.0247257143,0.0610425435
271229875,3139,62719.234676,24.112483,g,2958.80287865,6.1171141255,0.0610474968
271229912,3139,62719.235104,24.11461,g,2958.80329465,6.1657571617,0.0610426704
271230066,3139,62719.236886,23.234768,i,2958.80537465,6.1337004395,0.0610245543
271230103,3139,62719.237315,23.239368,i,2958.80579065,6.0876480403,0.0610222523
271230140,3139,62719.237743,23.240458,i,2958.80620665,6.093063822,0.0610124432
271230176,3139,62719.23816,23.241542,i,2958.80662265,6.0578511726,0.0610106173
271230213,3139,62719.238588,23.24259,i,2958.80703865,6.1744420537,0.0610095655
271230250,3139,62719.239016,23.243662,i,2958.80745465,6.0741487965,0.0610106261
271230286,3139,62719.239433,23.244727,i,2958.80787065,6.1726925238,0.0610183617
271230322,3139,62719.239849,23.245758,i,2958.80828665,6.120286394,0.0610163078
271230359,3139,62719.240278,23.246783,i,2958.80870265,6.0853186378,0.0610152176
271230395,3139,62719.240694,23.247831,i,2958.80911865,6.081563117,0.0610132044
271230432,3139,62719.241123,23.248845,i,2958.80953465,6.0904906648,0.0610151862
271230469,3139,62719.241551,23.249881,i,2958.80995065,6.1990328155,0.0610179345
271230505,3139,62719.241967,23.250911,i,2958.81036665,5.9523641403,0.0610184812
271230542,3139,62719.242396,23.251908,i,2958.81078265,6.1713141436,0.0610156654
271230579,3139,62719.242824,23.252926,i,2958.81119865,6.1053105678,0.0610195351
271230615,3139,62719.243241,23.253939,i,2958.81161465,6.1301598753,0.0610207818
271230652,3139,62719.243669,23.254919,i,2958.81203065,6.1091638738,0.0610256843
271230689,3139,62719.244097,23.255919,i,2958.81244665,6.0904211614,0.0610304865
271230725,3139,62719.244514,23.256914,i,2958.81286265,6.0639897311,0.0610318872
271230762,3139,62719.244942,23.257877,i,2958.81327865,6.1616665487,0.0610357632
271230916,3139,62719.246724,22.739483,z,2958.81494265,6.1347001099,0.0610432416
271230953,3139,62719.247153,22.74343,z,2958.81535865,6.0804199401,0.0610518683
271230989,3139,62719.247569,22.744363,z,2958.81577465,6.1128511121,0.0610430171
271231026,3139,62719.247998,22.745266,z,2958.81619065,6.1574532211,0.0610426356
271231063,3139,62719.248426,22.746189,z,2958.81660665,6.0351037931,0.0610364297
271231099,3139,62719.248842,22.747105,z,2958.81702265,6.1448790268,0.0610336222
271231136,3139,62719.249271,22.747992,z,2958.81743865,6.0393052971,0.0610305819
271231173,3139,62719.249699,22.748898,z,2958.81785465,6.0117217109,0.0610274938
271231209,3139,62719.250116,22.749797,z,2958.81827065,6.1234626647,0.0610164032
271231246,3139,62719.250544,22.750668,z,2958.81868665,6.2048916164,0.0610101971
271231283,3139,62719.250972,22.751556,z,2958.81910265,6.1127323864,0.0610075194
271231320,3139,62719.2514,22.752439,z,2958.81951865,6.0530438189,0.0610092659
271231357,3139,62719.251829,22.753316,z,2958.81993465,6.0342266707,0.0610041483
271231393,3139,62719.252245,22.754187,z,2958.82035065,6.1278566218,0.0610038277
271231429,3139,62719.252662,22.75503,z,2958.82076665,6.0769537677,0.0609956713
271231466,3139,62719.25309,22.755868,z,2958.82159865,6.0923258914,0.0609940981
271231503,3139,62719.253518,22.756723,z,2958.82201465,6.1639145446,0.0609970514
271231539,3139,62719.253935,22.757572,z,2958.82243065,6.0124424809,0.0609933099
271231576,3139,62719.254363,22.758392,z,2958.82284665,6.1351838252,0.0609904259
